id;series;shot;year;mon;day;time;site;lat;lon;hob;gzalt;type;purpose;yield_min;yield_max;yield_kt;crater;warhead;sponsor
529;Crosstie;Stilt;1967;DEC;15;15:00:00.04;'NTS-YF;37.03669;-116.00200;-332,43;1204;UG-S;WR;0;20;2;;;LANL
530;Crosstie;Hupmobile;1968;JAN;18;16:30:00.13;'NTS-YF;37.14558;-116.06567;-246,89;1287;UG-S;WE;7,4;;7,4;77;;LLNL
531;Crosstie;Staccato;1968;JAN;19;15:00:00.00;'NTS-YF;37.15640;-116.05390;-443,48;1272;UG-S;WR;20;200;50;268;;LLNL
532;Crosstie;Faultless;1968;JAN;19;18:15:00.08;'-NV;38.63430;-116.21530;-980;1834;UG-S;WR;200;1000;1000;;;LLNL
533;Crosstie;Brush;1968;JAN;24;15:00:00.04;'NTS-YF;37.04279;-116.01393;-118,3;1199;UG-S;WR;0;20;;;;LANL
534;Crosstie;Cabriolet;1968;JAN;26;16:00:00.11;'NTS-PM;37.28086;-116.51444;-51,82;1862;CR;PR;2,3;;2,3;109;;LLNL
535;Crosstie;Mallet;1968;JAN;31;15:30:00.04;'NTS-YF;37.00102;-116.00915;-240,27;1177;UG-S;WR;0;20;4;110;;LANL
536;Crosstie;Torch;1968;FEB;21;15:00:00.04;'NTS-YF;37.04163;-116.00195;-240,55;1210;UG-S;WR;0;20;;;;LANL
537;Crosstie;Knox;1968;FEB;21;15:30:00.00;'NTS-YF;37.11656;-116.05369;-644,8;1253;UG-S;WR;20;200;200;335;;LLNL
538;Crosstie;Dorsal Fin;1968;FEB;29;17:08:30.04;'NTS-RM;37.18461;-116.21144;-410,06;2260;UG-T;WE;0;20;20;;;LANL
539;Crosstie;Russet;1968;MAR;5;15:30:00.04;'NTS-YF;36.96992;-116.05580;-119,79;1170;UG-S;WR;0;20;;;;LANL
540;Crosstie;Buggy-A;1968;MAR;12;17:04:00.11;'NTS-30;37.00750;-116.36997;-50,29;1560;CR;PR;1,08;;1,08;132;;LLNL
541;Crosstie;Buggy-B;1968;MAR;12;17:04:00.11;'NTS-30;37.00764;-116.37045;-50,29;1560;CR;PR;1,08;;1,08;;;LLNL
542;Crosstie;Buggy-C;1968;MAR;12;17:04:00.11;'NTS-30;37.00778;-116.37093;-50,29;1561;CR;PR;1,08;;1,08;;;LLNL
543;Crosstie;Buggy-D;1968;MAR;12;17:04:00.11;'NTS-30;37.00793;-116.37141;-50,29;1560;CR;PR;1,08;;1,08;;;LLNL
544;Crosstie;Buggy-E;1968;MAR;12;17:04:00.11;'NTS-30;37.00808;-116.37189;-50,29;1560;CR;PR;1,08;;1,08;;;LLNL
545;Crosstie;Pommard;1968;MAR;14;15:19:00.06;'NTS-YF;37.04772;-116.01081;-209,1;1208;UG-S;WR;1,5;;1,5;88;;LANL
546;Crosstie;Stinger;1968;MAR;22;15:00:00.04;'NTS-PM;37.33261;-116.31067;-667,76;2035;UG-S;WR;20;200;120;284;;LANL
547;Crosstie;Milk Shake;1968;MAR;25;18:44:27.04;'NTS-FF;36.87172;-115.93114;-264,57;993;UG-S;WE;0;20;10;34;;LLNL
548;Crosstie;Bevel;1968;APR;4;15:02:00.04;'NTS-YF;37.05231;-116.02088;-240,75;1205;UG-S;WR;0;20;;;;LANL
549;Crosstie;Noor;1968;APR;10;14:00:00.00;'NTS-YF;37.15439;-116.07886;-381,81;1310;UG-S;WR;20;200;20;150;;LLNL
550;Crosstie;Throw;1968;APR;10;14:00:00.00;'NTS-YF;37.15700;-116.08300;;1316;UG-S;WR;0;20;2;70;;LLNL
551;Crosstie;Shuffle;1968;APR;18;14:05:00.00;'NTS-YF;37.15253;-116.03700;-493,47;1279;UG-S;WR;20;200;20;210;;LLNL
552;Crosstie;Scroll;1968;APR;23;17:01:30.08;'NTS-PM;37.33772;-116.37558;-228,6;2032;UG-S;VU;0;20;6;;;LLNL
553;Crosstie;Boxcar;1968;APR;26;15:00:00.07;'NTS-PM;37.29542;-116.45569;1160,89;1914;UG-S;WR;1300;;1300;300;;LLNL
554;Crosstie;Hatchet;1968;MAY;3;16:00:00.04;'NTS-YF;37.02854;-116.01988;-240,53;1188;UG-S;WR;0;20;2;120;;LANL
555;Crosstie;Crock;1968;MAY;8;14:10:00.00;'NTS-YF;37.15733;-116.03492;-181,76;1289;UG-S;WR;0;20;1;;;LLNL
556;Crosstie;Clarksmobile;1968;MAY;17;13:00:00.00;'NTS-YF;37.12006;-116.05883;-472,65;1259;UG-S;WR;20;200;20;235;;LLNL
557;Crosstie;Adze;1968;MAY;28;14:45:00.04;'NTS-YF;37.00863;-115.99539;-240,03;1188;UG-S;WR;0;20;;;;LANL
558;Crosstie;Wembley;1968;JUN;5;14:21:30.04;'NTS-YF;37.03484;-116.01606;-238,09;1191;UG-S;WR;0;20;1,5;90;;LANL
559;Crosstie;Tub-A;1968;JUN;6;21:30:00.00;'NTS-YF;37.16700;-116.04300;-188,98;1282;UG-S;WR;0;20;;;;LLNL
560;Crosstie;Tub-B;1968;JUN;6;21:30:00.00;'NTS-YF;37.16500;-116.04400;;1279;UG-S;WR;0;20;;;;LLNL
561;Crosstie;Tub-C;1968;JUN;6;21:30:00.00;'NTS-YF;37.16500;-116.04200;;1283;UG-S;WR;0;20;;;;LLNL
562;Crosstie;Tub-D;1968;JUN;6;21:30:00.00;'NTS-YF;37.16700;-116.04600;-273;1278;UG-S;WR;0;20;;;;LLNL
563;Crosstie;Tub-F;1968;JUN;6;21:30:00.00;'NTS-YF;37.16700;-116.04300;;1282;UG-S;WR;0;20;;;;LLNL
564;Crosstie;Rickey;1968;JUN;15;13:59:59.97;'NTS-PM;37.26492;-116.31464;-683,28;2116;UG-S;WR;20;200;200;167;;LANL
565;Crosstie;Funnel;1968;JUN;25;15:30:00.04;'NTS-YF;37.04635;-116.03021;-118,7;1199;UG-S;WR;0;20;;;;LANL
566;Crosstie;Sevilla;1968;JUN;25;15:30:00.04;'NTS-YF;37.04158;-115.99235;-358,65;1226;UG-S;WR;0;20;;;;LANL
567;Crosstie;Chateaugay;1968;JUN;28;12:22:00.08;'NTS-PM;37.24550;-116.48286;-607,02;1876;UG-S;WR;20;200;58;;;LLNL
568;Bowline;Spud;1968;JUL;17;14:00:00.04;'NTS-YF;37.00096;-115.99888;-240,29;1178;UG-S;WR;0;20;1,5;;;LANL
569;Bowline;Tanya;1968;JUL;30;13:00:00.00;'NTS-YF;37.13322;-116.08225;-381;1271;UG-S;WR;20;200;20;;;LLNL
570;Bowline;Imp;1968;AUG;9;13:00:00.00;'NTS-YF;37.16179;-116.07719;-178,46;1314;UG-S;WR;0;20;0,35;30;;LLNL
571;Bowline;Rack;1968;AUG;15;17:00:00.00;'NTS-YF;37.12373;-116.04822;-199,72;1254;UG-S;WR;0;20;1;;;LLNL
572;Bowline;Diana Moon;1968;AUG;27;16:30:00.04;'NTS-FF;36.87722;-115.93108;-242,01;1004;UG-S;WE;0;20;9;101;;LLNL
573;Bowline;Sled;1968;AUG;29;22:45:00.04;'NTS-PM;37.25033;-116.34689;-728,88;2057;UG-S;WR;20;200;200;;;LANL
574;Bowline;Noggin;1968;SEP;6;14:00:00.13;'NTS-YF;37.13606;-116.04717;-581,99;1259;UG-S;WR;20;200;120;300;;LLNL
575;Bowline;Knife A;1968;SEP;12;14:00:00.04;'NTS-YF;37.03178;-116.01164;-331,8;1190;UG-S;WR;0;20;20;120;;LANL
576;Bowline;Stoddard;1968;SEP;17;14:00:00.04;'NTS-YF;37.11986;-116.12747;-467,87;1370;UG-S;PR;31;;31;208;;LLNL
577;Bowline;Hudson Seal;1968;SEP;24;17:05:01.09;'NTS-RM;37.20480;-116.20640;-344,42;2168;UG-T;WE;0;20;20;;;LLNL
578;Bowline;Welder;1968;OCT;3;14:00:00.04;'NTS-YF;37.04653;-116.02974;-117,66;1199;UG-S;SE;0;20;;;;LANL
579;Bowline;Knife C;1968;OCT;3;14:29:00.04;'NTS-YF;37.02592;-115.99283;-301,44;1201;UG-S;WR;0;20;3;140;;LANL
580;Bowline;Vat;1968;OCT;10;14:30:00.04;'NTS-YF;37.13331;-116.04231;-194,92;1256;UG-S;WR;0;20;1;;;LLNL
581;Bowline;Hula;1968;OCT;29;15:36:00.09;'NTS-YF;37.11326;-116.04093;-198,46;1254;UG-S;WR;0;20;0,25;;;LLNL
582;Bowline;Bit-A;1968;OCT;31;18:30:00.04;'NTS-YF;37.04703;-116.02947;-148,31;1199;UG-S;SE;0;20;1;;;LANL
583;Bowline;Bit-B;1968;OCT;31;18:30:00.04;'NTS-YF;37.04703;-116.02947;;1199;UG-S;SE;0;20;;;;LANL
584;Bowline;File;1968;OCT;31;18:30:00.04;'NTS-YF;37.01709;-116.03573;-228,95;1185;UG-S;WR;0;20;7;140;;LANL
585;Bowline;Crew;1968;NOV;4;15:15:00.09;'NTS-YF;37.13048;-116.08651;-603,5;1287;H-36UG-S;WR;20;200;22;120;;LLNL
586;Bowline;Crew-2nd;1968;NOV;4;15:16:00.09;'NTS-YF;37.13000;-116.08700;;1287;UG-S;WR;0;20;;;;LLNL
587;Bowline;Crew-3rd;1968;NOV;4;15:16:00.09;'NTS-YF;37.13000;-116.08700;;1287;UG-S;WR;0;20;;;;LLNL
588;Bowline;Auger;1968;NOV;15;15:30:00.04;'NTS-YF;37.04766;-115.99984;-240,62;1222;UG-S;WR;0;20;1;;;LANL
589;Bowline;Knife B;1968;NOV;15;15:45:00.04;'NTS-YF;37.02614;-116.03325;-362,94;1188;UG-S;WR;0;20;8;126;;LANL
590;Bowline;Ming Vase;1968;NOV;20;18:00:00.03;'NTS-16;37.00983;-116.20642;-307,94;1931;UG-T;WE;0;20;16;;;LANL
591;Bowline;Tinderbox;1968;NOV;22;16:19:00.04;'NTS-YF;37.13992;-116.04225;-439,52;1261;UG-S;WR;0;20;3;;;LLNL
592;Bowline;Schooner;1968;DEC;8;16:00:00.14;'NTS-PM;37.34342;-116.56586;-111,22;1668;CR;PR;30;;30;;;LLNL
593;Bowline;Bay Leaf;1968;DEC;12;15:00:00.04;'NTS-YF;37.04704;-116.03020;-130,16;1199;UG-S;SE;0;20;;;;LANL
594;Bowline;Tyg-A;1968;DEC;12;15:10:00.08;'NTS-YF;37.12082;-116.08056;-228,3;1273;UG-S;WR;0;20;20;50;;LLNL
595;Bowline;Tyg-B;1968;DEC;12;15:10:00.08;'NTS-YF;37.11800;-116.08000;-251;1270;UG-S;WR;0;20;3;80;;LLNL
596;Bowline;Tyg-C;1968;DEC;12;15:10:00.08;'NTS-YF;37.11800;-116.07800;-228,3;1268;UG-S;WR;0;20;2;50;;LLNL
597;Bowline;Tyg-D;1968;DEC;12;15:10:00.08;'NTS-YF;37.12100;-116.07900;;1272;UG-S;WR;0;20;1;40;;LLNL
598;Bowline;Tyg-E;1968;DEC;12;15:10:00.08;'NTS-YF;37.12000;-116.07700;;1270;UG-S;WR;0;20;3;90;;LLNL
599;Bowline;Tyg-F;1968;DEC;12;15:10:00.08;'NTS-YF;37.11900;-116.08300;;1273;UG-S;WR;0;20;4;100;;LLNL
600;Bowline;Scissors;1968;DEC;12;15:20:00.04;'NTS-YF;37.00393;-116.03926;-240,58;1181;UG-S;WR;0;20;1;100;;LANL
601;Bowline;Benham;1968;DEC;19;16:30:00.04;'NTS-PM;37.23147;-116.47358;1402,08;1887;UG-S;WR;1150;;1150;;;LLNL
602;Bowline;Packard;1969;JAN;15;19:00:00.07;'NTS-YF;37.14792;-116.06567;-246,89;1288;UG-S;WE;10;;10;107;;LLNL
603;Bowline;Wineskin;1969;JAN;15;19:30:00.04;'NTS-RM;37.20914;-116.22539;-518,16;2263;UG-S;WR;20;200;40;;;LLNL
604;Bowline;Shave;1969;JAN;22;15:00:00.04;'NTS-YF;37.01549;-115.99430;-240,75;1191;UG-S;WR;0;20;2;;;LANL
605;Bowline;Vise;1969;JAN;30;15:00:00.038;'NTS-YF;37.05331;-116.02925;-454,06;1204;UG-S;WR;20;200;20;268;;LANL
606;Bowline;Biggin;1969;JAN;30;15:17:00.12;'NTS-YF;37.13331;-116.04026;-242,32;1257;UG-S;WR;0;20;;;;LLNL
607;Bowline;Nipper;1969;FEB;4;15:00:00.04;'NTS-YF;37.00267;-116.00914;-240,73;1178;UG-S;WR;0;20;;;;LANL
608;Bowline;Winch;1969;FEB;4;15:00:00.04;'NTS-YF;37.00944;-116.04230;-240,63;1185;UG-S;WR;0;20;0,6;;;LANL
609;Bowline;Cypress;1969;FEB;12;16:18:20.88;'NTS-RM;37.16906;-116.21072;-359,66;2265;H-41UG-T;WE;0;20;15;;;LLNL
610;Bowline;Valise;1969;MAR;18;14:30:00.12;'NTS-YF;37.13914;-116.04084;-90,25;1261;UG-S;SE;0;20;;;;LLNL
611;Bowline;Chatty;1969;MAR;18;14:40:00.43;'NTS-YF;37.16228;-116.07588;-194,77;1312;UG-S;WR;0;20;0,8;70;;LLNL
612;Bowline;Barsac;1969;MAR;20;18:12:00.04;'NTS-YF;37.02200;-116.03019;-304,13;1187;UG-S;WR;0;20;10;162;;LANL
613;Bowline;Coffer;1969;MAR;21;14:30:00.41;'NTS-YF;37.13322;-116.08667;-464,82;1291;UG-S;WR;0;100;26;120;;LLNL
614;Bowline;Gourd-Amber;1969;APR;24;13:04:00.14;'NTS-YF;37.16397;-116.07964;-181,3;1320;UG-S;WR;0;20;0,8;50;;LLNL
615;Bowline;Gourd-Brown;1969;APR;24;13:04:00.14;'NTS-YF;37.16000;-116.08200;;1317;UG-S;WR;0;20;;;;LLNL
616;Bowline;Thistle;1969;APR;30;17:00:00.04;'NTS-YF;37.09028;-116.00564;-560,47;1281;UG-S;WR;20;200;38;;;LANL
617;Bowline;Blenton;1969;APR;30;17:00:00.04;'NTS-YF;37.08150;-116.01394;-557,73;1255;UG-S;WR;20;200;51;;;LANL
618;Bowline;Purse;1969;MAY;7;13:45:00.04;'NTS-PM;37.28289;-116.50064;-598,75;1828;UG-S;WR;20;200;90;137;;LLNL
619;Bowline;Aliment;1969;MAY;15;18:00:00.04;'NTS-YF;37.01187;-115.98508;-240,51;1207;UG-S;WR;0;20;2;;;LANL
620;Bowline;Ipecac-A;1969;MAY;27;14:00:00.04;'NTS-YF;37.01499;-116.00218;-124,18;1181;UG-S;SE;0;20;;;;LANL
621;Bowline;Ipecac-B;1969;MAY;27;14:00:00.04;'NTS-YF;37.01500;-116.00100;;1182;UG-S;SE;0;20;;;;LANL
622;Bowline;Torrido;1969;MAY;27;14:15:00.04;'NTS-YF;37.07511;-115.99531;-514,72;1270;UG-S;WR;20;200;22;306;;LANL
623;Bowline;Tapper;1969;JUN;12;14:00:00.04;'NTS-YF;37.00883;-116.03031;-303;1181;UG-S;WR;0;20;10;158;;LANL
624;Bowline;Bowl-1;1969;JUN;26;16:00:00.13;'NTS-YF;37.16248;-116.07862;-198,12;1316;UG-S;WR;0;20;2;;;LLNL
625;Bowline;Bowl-2;1969;JUN;26;16:00:00.13;'NTS-YF;37.16100;-116.08000;;1315;UG-S;WR;0;20;3;80;;LLNL
626;Mandrel;Ildrim;1969;JUL;16;13:02:30.04;'NTS-YF;37.11943;-116.05512;-410,26;1256;UG-S;WR;20;200;20;150;;LLNL
627;Mandrel;Hutch;1969;JUL;16;14:55:00.04;'NTS-YF;37.13953;-116.08744;-548,64;1300;UG-S;WR;20;200;120;274;;LLNL
628;Mandrel;Spider-A;1969;AUG;14;14:30:00.04;'NTS-YF;37.16024;-116.06361;-207,26;1292;UG-S;WR;0;20;1;7;;LLNL
629;Mandrel;Spider-B;1969;AUG;14;14:30:00.04;'NTS-YF;37.15800;-116.06500;-213;1291;UG-S;WR;0;20;1;30;;LLNL
630;Mandrel;Pliers;1969;AUG;27;13:45:00.04;'NTS-YF;37.02150;-116.03808;-238,87;1187;UG-S;WR;0;20;10;123;;LANL
631;Mandrel;Horehound;1969;AUG;27;13:45:00.04;'NTS-YF;36.99270;-115.99553;-331,83;1174;UG-S;WR;0;20;;;;LANL
632;Mandrel;Rulison;1969;SEP;10;21:00:00.01;'-CO;39.40580;-107.94810;-2570;2469;UG-S;PR;40;;40;;;LANL
633;Mandrel;Minute Steak;1969;SEP;12;18:02:20.42;'NTS-FF;36.87722;-115.92850;-264,26;1007;UG-S;WE;0;20;5;69;;LLNL
634;Mandrel;Jorum;1969;SEP;16;14:30:00.04;'NTS-PM;37.31414;-116.46067;1158,24;1898;UG-S;WR;0;1000;800;;;LLNL
635;Mandrel;Kyack-A;1969;SEP;20;14:30:00.04;'NTS-YF;37.15900;-116.06900;-192,02;1296;UG-S;WR;0;20;0,8;50;;LLNL
636;Mandrel;Kyack-B;1969;SEP;20;14:30:00.04;'NTS-YF;37.15700;-116.06700;-192;1293;UG-S;WR;0;20;1;40;;LLNL
637;Mandrel;Seaweed-C;1969;OCT;1;14:30:00.04;'NTS-YF;37.01051;-115.99957;-118,43;1184;UG-S;SE;0;20;;;;LANL
638;Mandrel;Seaweed-D;1969;OCT;1;14:30:00.04;'NTS-YF;37.01000;-116.00000;-118;1183;UG-S;SE;0;20;;;;LANL
639;Mandrel;Seaweed-E;1969;OCT;1;14:30:00.04;'NTS-YF;37.01400;-115.99900;;1184;UG-S;SE;0;20;;;;LANL
640;Mandrel;Milrow;1969;OCT;2;22:06:00.04;'AK;51.41710;179.18230;-1220;40;UG-S;WR;1000;;1000;610;;LANL
641;Mandrel;Pipkin;1969;OCT;8;14:30:00.14;'NTS-PM;37.25672;-116.44075;-624,84;1965;UG-S;WR;200;1000;200;116;;LLNL
642;Mandrel;Seaweed B;1969;OCT;16;14:00:00.04;'NTS-YF;37.01277;-115.99826;-118,55;1185;UG-S;SE;0;20;;;;LANL
643;Mandrel;Cruet;1969;OCT;29;19:30:00.04;'NTS-YF;37.12150;-116.12775;-263,65;1372;UG-S;WR;11;;11;76;;LLNL
644;Mandrel;Pod-A;1969;OCT;29;20:00:00.04;'NTS-YF;37.14021;-116.13050;-266,7;1397;H-31UG-S;WR;16,7;200;16,7;;;LLNL
645;Mandrel;Pod-B;1969;OCT;29;20:00:00.04;'NTS-YF;37.14000;-116.14300;;1464;UG-S;WR;;;;;;LLNL
646;Mandrel;Pod-C;1969;OCT;29;20:00:00.04;'NTS-YF;37.13600;-116.14100;;1448;UG-S;WR;;;;;;LLNL
647;Mandrel;Pod-D;1969;OCT;29;20:00:00.04;'NTS-YF;37.13500;-116.13700;-312;1424;UG-S;WR;;;;;;LLNL
648;Mandrel;Calabash;1969;OCT;29;22:01:51.04;'NTS-YF;37.14331;-116.06383;-624,84;1283;UG-S;WR;110;;110;300;;LLNL
649;Mandrel;Scuttle;1969;NOV;13;15:15:00.13;'NTS-YF;37.16463;-116.07483;-164,59;1312;UG-S;WR;1,7;;1,7;;;LLNL
650;Mandrel;Piccalilli;1969;NOV;21;14:52:00.04;'NTS-YF;37.03119;-116.00206;-393,8;1195;UG-S;WR;20;200;22;224;;LANL
651;Mandrel;Planer;1969;NOV;21;14:52:00.08;'NTS-YF;37.04816;-116.02273;-377,84;1183;UG-S;WR;0;20;20;;;LANL
652;Mandrel;Diesel Train;1969;DEC;5;17:00:00.04;'NTS-RM;37.17997;-116.21086;-419,15;2207;UG-T;WE;0;20;20;;;LANL
653;Mandrel;Culantro-A;1969;DEC;10;15:00:00.04;'NTS-YF;37.01472;-116.00287;-134,13;1181;UG-S;WR;0;20;;;;LANL
654;Mandrel;Culantro-B;1969;DEC;10;15:00:00.04;'NTS-YF;37.01500;-116.00200;;1182;UG-S;WR;0;20;;;;LANL
655;Mandrel;Tun-A;1969;DEC;10;15:30:00.07;'NTS-YF;37.16800;-116.08000;-193,55;1323;UG-S;WR;0;20;2,5;30;;LLNL
656;Mandrel;Tun-B;1969;DEC;10;15:30:00.07;'NTS-YF;37.16900;-116.08000;-194;1324;UG-S;WR;0;20;2;50;;LLNL
657;Mandrel;Tun-C;1969;DEC;10;15:30:00.07;'NTS-YF;37.16800;-116.07800;-194;1319;UG-S;WR;0;20;2;50;;LLNL
658;Mandrel;Tun-D;1969;DEC;10;15:30:00.07;'NTS-YF;37.16900;-116.07800;-256;1320;UG-S;WR;0;20;3;90;;LLNL
659;Mandrel;Grape A;1969;DEC;17;15:00:00.04;'NTS-YF;37.08381;-116.00158;-550,67;1274;UG-S;WR;20;200;89;336;;LANL
660;Mandrel;Lovage;1969;DEC;17;15:15:00.04;'NTS-YF;37.00658;-116.02281;-378,05;1181;UG-S;WR;0;20;16;193;;LANL
661;Mandrel;Terrine-White;1969;DEC;18;19:00:00.04;'NTS-YF;37.12047;-116.03478;-461,77;1264;UG-S;WR;20;200;38;;;LLNL
662;Mandrel;Terrine-Yellow;1969;DEC;18;19:00:00.04;'NTS-YF;37.12100;-116.02900;-417;1277;UG-S;WR;20;200;;;;LLNL
663;Mandrel;Fob-Green;1970;JAN;23;16:30:00.21;'NTS-YF;37.14100;-116.03800;-266,7;1266;UG-S;WR;0;20;8;76;;LLNL
664;Mandrel;Fob-Red;1970;JAN;23;16:30:00.21;'NTS-YF;37.13742;-116.03678;;1263;UG-S;WR;0;20;;;;LLNL
665;Mandrel;Fob-Blue;1970;JAN;23;16:30:00.21;'NTS-YF;37.14100;-116.03400;;1273;UG-S;WR;0;20;;;;LLNL
666;Mandrel;Ajo;1970;JAN;30;17:00:00.04;'NTS-YF;37.03083;-116.03475;-304,11;1191;UG-S;WR;0;20;20;175;;LANL
667;Mandrel;Grape B;1970;FEB;4;17:00:00.04;'NTS-YF;37.09808;-116.02650;-554,46;1269;UG-S;WR;20;200;120;440;;LANL
668;Mandrel;Belen;1970;FEB;4;17:00:00.07;'NTS-YF;37.05502;-116.03884;-420,8;1206;UG-S;WR;20;200;97;240;;LANL
669;Mandrel;Labis;1970;FEB;5;15:00:00.04;'NTS-YF;37.16397;-116.03883;-441,96;1286;UG-S;WR;25;;25;240;;LLNL
670;Mandrel;Diana Mist;1970;FEB;11;19:15:00.04;'NTS-RM;37.20128;-116.20522;-402,02;2229;UG-T;WE;0;20;12;;;LANL
671;Mandrel;Cumarin;1970;FEB;25;14:28:38.04;'NTS-YF;37.03667;-115.99958;-408,51;1206;UG-S;WR;20;200;51;219;;LANL
672;Mandrel;Yannigan-Red;1970;FEB;26;15:30:00.04;'NTS-YF;37.11636;-116.06144;-388,62;1258;UG-S;WR;20;200;70;287;;LLNL
673;Mandrel;Yannigan-Blue;1970;FEB;26;15:30:00.04;'NTS-YF;37.11400;-116.06700;-394;1258;UG-S;WR;20;200;20;200;;LLNL
674;Mandrel;Yannigan-White;1970;FEB;26;15:30:00.04;'NTS-YF;37.11800;-116.06700;-363;1261;UG-S;WR;20;200;30;230;;LLNL
675;Mandrel;Cyathus;1970;MAR;6;14:24:00.94;'NTS-YF;37.02311;-116.09175;-289,56;1353;UG-S;WR;8,7;;8,7;60;;LLNL
676;Mandrel;Arabis-Red;1970;MAR;6;15:00:00.21;'NTS-YF;37.14000;-116.03200;-249,94;1276;H-29UG-S;WR;0;20;3,5;113;;LLNL
677;Mandrel;Arabis-Green;1970;MAR;6;15:00:00.21;'NTS-YF;37.14200;-116.03500;;1270;UG-S;WR;0;20;;;;LLNL
678;Mandrel;Arabis-Blue;1970;MAR;6;15:00:00.21;'NTS-YF;37.14000;-116.03800;;1265;UG-S;SE;0;20;;;;LLNL
679;Mandrel;Jal;1970;MAR;19;14:03:30.04;'NTS-YF;37.00108;-116.02286;-301,39;1178;UG-S;WR;0;20;6;139;;LANL
680;Mandrel;Shaper;1970;MAR;23;23:05:00.04;'NTS-YF;37.08622;-116.02111;-560,44;1252;UG-S;WR;20;200;89;335;;LANL
681;Mandrel;Handley;1970;MAR;26;19:00:00.20;'NTS-PM;37.30047;-116.53411;1209,14;1772;UG-S;WR;1000;15000;1900;400;;LLNL
682;Mandrel;Snubber;1970;APR;21;14:30:00.04;'NTS-YF;37.05489;-115.98811;-343,5;1253;UG-S;WE;12,7;;12,7;;;LANL
683;Mandrel;Can-Green;1970;APR;21;15:00:00.04;'NTS-YF;37.11200;-116.08300;-274,32;1266;H-40UG-S;WR;20;200;20;180;;LLNL
684;Mandrel;Can-Red;1970;APR;21;15:00:00.04;'NTS-YF;37.11558;-116.08011;;1268;UG-S;WR;20;200;20;170;;LLNL
685;Mandrel;Beebalm;1970;MAY;1;14:13:00.04;'NTS-YF;37.05922;-116.02817;-390,21;1209;UG-S;WR;0;20;1;;;LANL
686;Mandrel;Hod-C (Blue);1970;MAY;1;14:25:00.00;'NTS-YF;37.13800;-116.03200;;1276;UG-S;SE;0;20;;;;LLNL
687;Mandrel;Hod-A (Green);1970;MAY;1;14:40:00.17;'NTS-YF;37.13600;-116.03500;-265,18;1268;UG-S;WR;0;20;9;157;;LLNL
688;Mandrel;Hod-B (Red);1970;MAY;1;14:40:00.17;'NTS-YF;37.13300;-116.03408;-241;1266;UG-S;WR;0;20;4;110;;LLNL
689;Mandrel;Mint Leaf;1970;MAY;5;15:30:00.17;'NTS-RM;37.21653;-116.18406;-396,24;2094;UG-T;WE;0;20;20;;;LLNL
690;Mandrel;Diamond Dust;1970;MAY;12;14:00:00.04;'NTS-16;37.01044;-116.20189;-221,89;1899;UG-T;VU;0;20;;;;LANL
691;Mandrel;Cornice-Yellow;1970;MAY;15;13:30:00.17;'NTS-YF;37.16600;-116.03600;-390,14;1293;H-44UG-S;WR;20;200;45;241;;LLNL
692;Mandrel;Cornice-Green;1970;MAY;15;13:30:00.17;'NTS-YF;37.16192;-116.03886;;1286;UG-S;WR;20;200;40;250;;LLNL
693;Mandrel;Manzanas;1970;MAY;21;14:00:00.04;'NTS-YF;37.02886;-115.99194;-240,65;1194;UG-S;WR;0;20;1;;;LANL
694;Mandrel;Morrones;1970;MAY;21;14:15:00.03;'NTS-YF;37.07081;-116.01300;-482,72;1237;UG-S;WR;20;200;29;;;LANL
695;Mandrel;Hudson Moon;1970;MAY;26;14:16:00.17;'NTS-RM;37.18260;-116.21340;-422,45;2274;UG-T;WE;0;20;9;;;LLNL
696;Mandrel;Flask-Green;1970;MAY;26;15:00:00.05;'NTS-YF;37.11300;-116.06300;-529;1251;H-53UG-S;PR;105;;105;297;;LLNL
697;Mandrel;Flask-Yellow;1970;MAY;26;15:00:00.05;'NTS-YF;37.11800;-116.06400;-335;1259;UG-S;PR;0,09;;0,09;;;LLNL
698;Mandrel;Flask-Red;1970;MAY;26;15:00:00.05;'NTS-YF;37.11619;-116.06670;-152,4;1259;UG-S;PR;0,035;;0,035;;;LLNL
699;Mandrel;Piton-C;1970;MAY;28;11:45:00.20;'NTS-YF;37.13847;-116.02992;-100,58;1279;UG-S;WR;0;20;2,5;;;LLNL
700;Mandrel;Piton-A;1970;MAY;28;12:00:00.164;'NTS-YF;37.14398;-116.03262;-236,22;1274;UG-S;WR;0;20;0,8;;;LLNL
701;Mandrel;Piton-B;1970;MAY;28;12:00:00.164;'NTS-YF;37.14100;-116.03500;;1270;UG-S;WR;0;20;;;;LLNL
702;Mandrel;Arnica-Yellow;1970;JUN;26;13:00:00.04;'NTS-YF;37.11392;-116.08614;-309,37;1270;UG-S;WR;0;20;3,5;150;;LLNL
703;Mandrel;Arnica-Violet;1970;JUN;26;13:00:00.04;'NTS-YF;37.11700;-116.08500;-264;1272;UG-S;WR;0;20;2;50;;LLNL
704;Emery;Scree-Acajou;1970;OCT;13;15:05:00.02;'NTS-YF;37.13745;-116.03404;-249,33;1269;UG-S;WR;0;20;1;;;LLNL
705;Emery;Scree-Alhambra;1970;OCT;13;15:05:00.02;'NTS-YF;37.13400;-116.03200;-192;1273;UG-S;WR;0;20;2;50;;LLNL
706;Emery;Scree-Chamois;1970;OCT;13;15:05:00.02;'NTS-YF;37.13700;-116.03200;;1275;UG-S;SE;0;20;;;;LLNL
