id;series;shot;year;mon;day;time;site;lat;lon;hob;gzalt;type;purpose;yield_min;yield_max;yield_kt;crater;warhead;sponsor
961;Guardian;Cernada;1981;SEP;24;15:00:00.089;'NTS-YF;37.00852;-116.02380;-213,2;1181;UG-S;WR;0;20;;;;LANL
962;Praetorian;Paliza;1981;OCT;1;19:00:00.10;'NTS-YF;37.08160;-116.00880;-472,1;1260;UG-S;WR;20;150;38;260;;LANL
963;Praetorian;Tilci;1981;NOV;11;20:00:09.086;'NTS-YF;37.07632;-116.06849;-445;1232;UG-S;WR;20;150;29;200;;LANL
964;Praetorian;Akavi;1981;DEC;3;15:00:00.098;'NTS-YF;37.14843;-116.07084;-494;1293;UG-S;WR;20;150;20;170;;LLNL
965;Praetorian;Caboc;1981;DEC;16;21:05:00.09;'NTS-YF;37.11450;-116.12290;-335;1348;UG-S;WR;0;20;5;;;LLNL
966;Praetorian;Jornada;1982;JAN;28;16:00:00.104;'NTS-YF;37.09134;-116.05123;-638,9;1233;UG-S;WR;139;150;139;300;;LANL
967;Praetorian;Molbo;1982;FEB;12;14:55:00.083;'NTS-PM;37.22433;-116.46265;-638;1873;UG-S;WR;20;150;80;;;LLNL
968;Praetorian;Hosta;1982;FEB;12;15:25:00.09;'NTS-PM;37.34800;-116.31610;-639,5;2076;UG-S;WR;20;150;140;;;LANL
969;Praetorian;Tenaja;1982;APR;17;18:00:00.088;'NTS-YF;37.01682;-116.00987;-356,3;1177;UG-S;WR;0;20;6;190;;LANL
970;Praetorian;Kryddost;1982;MAY;6;20:00:00.083;'NTS-YF;37.11684;-116.12691;-335;1363;UG-S;WR;0;20;3,5;;;LLNL
971;Praetorian;Bouschet;1982;MAY;7;18:17:00.11;'NTS-YF;37.06906;-116.04546;-563,9;1217;UG-S;WR;20;150;99;190;;LANL
972;Praetorian;Kesti;1982;JUN;16;14:00:00.085;'NTS-YF;37.11423;-116.01658;-289;1312;UG-S;WR;0;20;;;;LLNL
973;Praetorian;Nebbiolo;1982;JUN;24;14:15:00.09;'NTS-PM;37.23622;-116.37018;-639,5;2038;UG-S;WR;20;150;140;;;LANL
974;Praetorian;Monterey;1982;JUL;29;20:05:00.083;'NTS-YF;37.10231;-116.07497;-400;1253;H-12UG-S;WR;20;150;20;60;;LLNL
975;Praetorian;Atrisco;1982;AUG;5;14:00:00.09;'NTS-YF;37.08420;-116.00655;-639,78;1268;UG-S;WR;138;150;138;320;;LANL
976;Praetorian;Queso;1982;AUG;11;15:00:00.00;'NTS-YF;37.18979;-116.04768;-216;1310;H-70UG-S;WR;0;20;;;;LLNL
977;Praetorian;Cerro;1982;SEP;2;14:00:00.085;'NTS-YF;37.01974;-116.01566;-228,6;1184;H-70UG-S;WR;0;20;;;;LANL
978;Praetorian;Huron Landing;1982;SEP;23;16:00:00.09;'NTS-RM;37.21200;-116.20680;-408;1824;H-12UG-T;WE;0;20;20;;;LLNL
979;Praetorian;Diamond Ace;1982;SEP;23;16:00:00.091;'NTS-RM;37.21202;-116.20677;-407,26;1824;UG-T;WE;0;20;;;;LLNL
980;Praetorian;Frisco;1982;SEP;23;17:00:00.085;'NTS-YF;37.17475;-116.08779;-451;1347;H-14UG-S;WR;20;150;20;;;LLNL
981;Praetorian;Borrego;1982;SEP;29;13:30:00.096;'NTS-YF;37.09131;-116.04489;-563,3;1234;H-17UG-S;WR;0;150;1;;;LANL
982;Phalanx;Seyval;1982;NOV;12;19:17:00.10;'NTS-YF;37.02370;-116.03210;-366,06;1187;UG-S;WR;0;20;5;;;LANL
983;Phalanx;Manteca;1982;DEC;10;15:20:00.09;'NTS-YF;37.03020;-116.07190;-413;1236;UG-S;WR;20;150;20;;;LLNL
984;Phalanx;Coalora;1983;FEB;11;16:00:00.10;'NTS-YF;37.05060;-116.04530;-274;1210;UG-S;WR;0;20;;;;LANL
985;Phalanx;Cheedam;1983;FEB;17;17:00:00.09;'NTS-YF;37.16280;-116.06330;-343;1293;UG-S;WR;0;20;1,5;110;;LLNL
986;Phalanx;Cabra;1983;MAR;26;20:20:00.09;'NTS-PM;37.30070;-116.46000;-542,5;1907;UG-S;WR;20;150;45;;;LLNL
987;Phalanx;Turquoise;1983;APR;14;19:05:00.12;'NTS-YF;37.07280;-116.04600;-533,1;1219;UG-S;WR;0;150;84;170;;LANL
988;Phalanx;Crowdie;1983;MAY;5;15:20:00.08;'NTS-YF;37.14600;-116.09000;-390;1309;UG-S;WR;0;20;6;80;;LLNL
989;Phalanx;Mini Jade;1983;MAY;26;14:30:00.09;'NTS-RM;37.20900;-116.20600;-379,2;1828;UG-TC;WE;0;20;4;;;LANL
990;Phalanx;Fahada;1983;MAY;26;15:00:00.09;'NTS-YF;37.10290;-116.00570;-384,4;1312;UG-S;WR;0;20;6;;;LANL
991;Phalanx;Danablu;1983;JUN;9;17:10:00.088;'NTS-YF;37.15762;-116.08923;-320;1327;UG-S;WR;0;20;6;110;;LLNL
992;Phalanx;Laban;1983;AUG;3;13:33:00.10;'NTS-YF;37.11900;-116.08890;-326;1276;UG-S;WR;0;20;2,5;50;;LLNL
993;Phalanx;Sabado;1983;AUG;11;14:00:00.12;'NTS-YF;36.99770;-116.00270;-320;1175;UG-S;WR;0;20;5;;;LANL
994;Phalanx;Jarlsberg;1983;AUG;27;14:00:00.09;'NTS-YF;37.19300;-116.03500;-200;1318;UG-S;WR;0;20;2;;;LLNL
995;Phalanx;Chancellor;1983;SEP;1;14:00:00.08;'NTS-PM;37.27280;-116.35500;-623,6;2013;UG-S;WR;143;;143;;;LANL
996;Phalanx;Tomme/Midnight Zephy;1983;SEP;21;15:00:00.09;'NTS-RM;37.20970;-116.20930;-404,8;2230;UG-T;WE;0;20;;;;LLNL
997;Phalanx;Branco;1983;SEP;21;16:25:00.08;'NTS-YF;37.12100;-116.05600;-293;1256;UG-S;WR;0;20;0,6;;;LLNL
998;Phalanx;Branco-Herkimer;1983;SEP;21;16:25:00.08;'NTS-YF;37.12100;-116.05600;;1256;UG-S;WR;0;20;2;;;LLNL
999;Phalanx;Techado;1983;SEP;22;15:00:00.12;'NTS-YF;37.10560;-116.04940;-532,5;1241;UG-S;WR;0;150;2;;;LANL
1000;Phalanx;Navata;1983;SEP;29;15:00:00.09;'NTS-YF;37.05300;-116.02100;-182,9;1207;UG-S;SE;0;20;;;;LANL
1001;Fusileer;Muggins;1983;DEC;9;16:00:00.11;'NTS-YF;37.01300;-116.04700;-243,84;1188;UG-S;WR;0;20;1,5;90;;LANL
1002;Fusileer;Romano;1983;DEC;16;18:30:00.09;'NTS-YF;37.14050;-116.07210;-515;1287;UG-S;WR;20;150;29;230;;LLNL
1003;Fusileer;Gorbea;1984;JAN;31;15:30:00.085;'NTS-YF;37.11270;-116.12170;-388;1344;UG-S;WR;20;150;20;;;LLNL
1004;Fusileer;Midas Myth/Milagro;1984;FEB;15;17:00:00.11;'NTS-RM;37.22140;-116.18110;-360,9;2044;UG-T;WE;0;20;20;;;LANL
1005;Fusileer;Tortugas;1984;MAR;1;17:45:00.09;'NTS-YF;37.06580;-116.04630;-638,6;1216;UG-S;WR;20;150;150;250;;LANL
1006;Fusileer;Agrini;1984;MAR;31;14:30:00.084;'NTS-YF;37.14644;-116.08406;-320;1304;UG-S;WR;0;20;6;40;;LLNL
1007;Fusileer;Orkney;1984;MAY;2;13:50:00.09;'NTS-YF;37.19848;-116.05397;-210;1351;UG-S;WR;0;20;0,25;;;LLNL
1008;Fusileer;Bellow;1984;MAY;16;16:00:00.085;'NTS-YF;37.09251;-116.09322;-207,3;1266;UG-S;WR;0;20;0,8;;;LLNL
1009;Fusileer;Caprock;1984;MAY;31;13:04:00.102;'NTS-YF;37.10313;-116.04805;-599,85;1237;UG-S;WR;20;150;120;240;;LANL
1010;Fusileer;Duoro;1984;JUN;20;15:15:00.088;'NTS-YF;37.00038;-116.04306;-379,78;1180;UG-S;WR;20;150;20;180;;LANL
1011;Fusileer;Normanna;1984;JUL;12;14:00:00.087;'NTS-YF;37.19199;-116.03438;-200;1315;UG-S;WR;0;20;0,5;;;LLNL
1012;Fusileer;Kappeli;1984;JUL;25;15:30:00.084;'NTS-PM;37.26777;-116.41064;-640;1982;UG-S;WR;20;150;80;;;LLNL
1013;Fusileer;Correo;1984;AUG;2;15:00:00.09;'NTS-YF;37.01710;-116.00760;-334,1;1182;UG-S;WR;0;20;10;140;;LANL
1014;Fusileer;Wexford;1984;AUG;30;14:45:00.00;'NTS-YF;37.14389;-116.12526;-314;1376;UG-S;WR;0;20;;;;LLNL
1015;Fusileer;Dolcetto;1984;AUG;30;14:45:00.102;'NTS-YF;37.08979;-115.99937;-365,15;1291;UG-S;WR;0;20;20;;;LANL
1016;Fusileer;Breton;1984;SEP;13;14:00:00.00;'NTS-YF;37.08669;-116.07118;-483,11;1238;UG-S;WR;20;150;33;230;;LLNL
1017;Grenadier;Vermejo;1984;OCT;2;18:14:00.103;'NTS-YF;37.08523;-116.05281;-350,22;1229;UG-S;WR;0;20;2,5;;;LANL
1018;Grenadier;Villita;1984;NOV;10;16:40:00.09;'NTS-YF;37.00010;-116.01740;-372,2;1177;UG-S;WR;0;20;5;160;;LANL
1019;Grenadier;Tierra;1984;DEC;15;14:45:00.00;'NTS-PM;37.28136;-116.30541;-640;2118;UG-S;WR;20;150;80;;;LLNL
1020;Grenadier;Minero;1984;DEC;20;16:20:00.11;'NTS-YF;37.01200;-116.04600;-244,8;1187;UG-S;WR;0;20;2,5;;;LANL
1021;Grenadier;Vaughn;1985;MAR;15;16:31:00.10;'NTS-YF;37.05810;-116.04530;-425,5;1211;UG-S;WR;20;150;20;;;LANL
1022;Grenadier;Cottage;1985;MAR;23;18:30:00.082;'NTS-YF;37.17998;-116.08896;-515;1362;UG-S;WR;20;150;60;290;;LLNL
1023;Grenadier;Hermosa;1985;APR;2;20:00:00.09;'NTS-YF;37.09480;-116.03230;-638,25;1251;UG-S;WR;20;150;150;390;;LANL
1024;Grenadier;Misty Rain;1985;APR;6;23:15:00.09;'NTS-RM;37.20083;-116.20718;-388,6;2212;UG-T;WE;0;20;15;;;LLNL
1025;Grenadier;Towanda;1985;MAY;2;15:20:00.083;'NTS-PM;37.25341;-116.32521;-660,2;2085;UG-S;WR;20;150;150;;;LANL
1026;Grenadier;Salut;1985;JUN;12;15:15:00.082;'NTS-PM;37.24786;-116.48906;-608,08;1873;UG-S;WR;20;150;100;;;LLNL
1027;Grenadier;Ville;1985;JUN;12;17:30:00.088;'NTS-YF;37.08831;-116.08394;-293,2;1250;UG-S;WR;0;20;8;;;LLNL
1028;Grenadier;Maribo;1985;JUN;26;18:03:00.08;'NTS-YF;37.12410;-116.12199;-381;1352;UG-S;WR;0;20;3,5;;;LLNL
1029;Grenadier;Serena;1985;JUL;25;14:00:00.088;'NTS-PM;37.29725;-116.43807;-597;1942;UG-S;WR;20;150;45;;;LLNL
1030;Grenadier;Cebrero;1985;AUG;14;13:00:00.082;'NTS-YF;37.11108;-116.01438;-183;1316;UG-S;WR;0;20;;;;LLNL
1031;Grenadier;Chamita;1985;AUG;17;16:25:00.09;'NTS-YF;37.00230;-116.04300;-331,62;1181;UG-S;WR;0;20;8;110;;LANL
1032;Grenadier;Ponil;1985;SEP;27;14:15:00.08;'NTS-YF;37.08980;-116.00180;-364,8;1284;UG-S;WR;0;20;10;;;LANL
1033;Charioteer;Mill Yard;1985;OCT;9;20:40:00.128;'NTS-RM;37.20916;-116.20512;-371;2203;UG-TC;WE;0;20;0,075;;;LANL
1034;Charioteer;Diamond Beech;1985;OCT;9;23:20:00.086;'NTS-RM;37.20967;-116.21009;-404,5;2230;UG-T;WE;0;20;2,5;;;LLNL
1035;Charioteer;Roquefort;1985;OCT;16;21:35:00.086;'NTS-YF;37.10995;-116.12138;-415;1341;UG-S;WR;20;150;20;;;LLNL
1036;Charioteer;Abo;1985;OCT;30;16:00:00.087;'NTS-YF;37.05061;-116.03614;-196,29;1202;UG-S;WR;0;20;0,01;;;LANL
1037;Charioteer;Goldstone;1985;DEC;28;19:01:00.089;'NTS-PM;37.23781;-116.47274;-549;1887;UG-S;WR;20;150;60;;;LLNL
1038;Charioteer;Glencoe;1986;MAR;22;16:15:00.08;'NTS-YF;37.08300;-116.06610;-609,6;1233;UG-S;WR;29;;29;;;LANL
1039;Charioteer;Mighty Oak;1986;APR;10;14:08:30.095;'NTS-RM;37.21833;-116.18311;-394,4;2084;UG-T;WE;0;20;20;;;LLNL
1040;Charioteer;Mogollon;1986;APR;20;15:12:30.074;'NTS-YF;37.01166;-116.04605;-259,4;1187;UG-S;WR;0;20;1,5;80;;LANL
1041;Charioteer;Jefferson;1986;APR;22;14:30:00.086;'NTS-PM;37.26412;-116.44020;-609;1955;UG-S;WR;20;150;80;;;LLNL
1042;Charioteer;Panamint;1986;MAY;21;13:59:00.083;'NTS-YF;37.12503;-116.05944;-480;1259;UG-S;WR;0;20;1;;;LLNL
1043;Charioteer;Tajo;1986;JUN;5;15:04:00.064;'NTS-YF;37.09829;-116.01550;-518,2;1289;UG-S;WR;20;150;67;320;;LANL
1044;Charioteer;Cybar;1986;JUL;17;21:00:00.06;'NTS-PM;37.27870;-116.35560;-627;2017;UG-S;WR;119;;119;;;LANL
1045;Charioteer;Cornucopia;1986;JUL;24;15:05:00.086;'NTS-YF;37.14275;-116.07112;-381;1287;UG-S;WR;0;20;8;110;;LLNL
1046;Charioteer;Galveston;1986;SEP;4;16:09:00.057;'NTS-PM;37.23973;-116.36776;-487,1;2018;UG-S;WR;0;20;0,35;;;LANL
1047;Charioteer;Aleman;1986;SEP;11;14:57:00.11;'NTS-YF;37.06908;-116.04969;-502,6;1218;UG-S;WR;0;20;0,1;;;LANL
1048;Charioteer;Labquark;1986;SEP;30;22:30:00.102;'NTS-PM;37.30008;-116.30743;-616;2100;UG-S;WR;20;150;140;;;LLNL
1049;Musketeer;Belmont;1986;OCT;16;19:25:00.089;'NTS-PM;37.22021;-116.46163;-605,03;1871;UG-S;WR;20;150;140;;;LLNL
1050;Musketeer;Gascon;1986;NOV;14;16:00:00.066;'NTS-YF;37.10043;-116.04807;-593,14;1236;UG-S;WR;20;150;120;260;;LANL
1051;Musketeer;Bodie;1986;DEC;13;17:50:05.093;'NTS-PM;37.26296;-116.41168;-635;1991;UG-S;WR;20;150;140;;;LLNL
1052;Musketeer;Hazebrook-Emerald (G;1987;FEB;3;15:20:00.083;'NTS-YF;37.18114;-116.04844;-186;1291;UG-S;WR;0;20;;;;LLNL
1053;Musketeer;Hazebrook-Checkerber;1987;FEB;3;15:20:00.08;'NTS-YF;37.18114;-116.04844;-226;1291;UG-S;WR;0;20;;;;LLNL
1054;Musketeer;Hazebrook-Apricot (O;1987;FEB;3;15:20:00.08;'NTS-YF;37.18114;-116.04844;-262;1291;UG-S;SE;0;20;;;;LLNL
1055;Musketeer;Tornero;1987;FEB;11;16:45:00.07;'NTS-YF;37.01070;-116.04470;-298,4;1186;UG-S;WR;0;20;6;90;;LANL
1056;Musketeer;Middle Note;1987;MAR;18;18:28:00.085;'NTS-RM;37.21024;-116.20857;-398,7;2223;UG-T;WE;0;20;3,5;;;LLNL
1057;Musketeer;Delamar;1987;APR;18;13:40:00.00;'NTS-PM;37.24789;-116.50914;-544,1;1875;UG-S;WR;20;150;100;;;LLNL
1058;Musketeer;Presidio;1987;APR;22;23:00:00.088;'NTS-YF;36.98314;-116.00458;-319,7;1171;UG-S;WR;0;20;2,5;;;LANL
1059;Musketeer;Hardin;1987;APR;30;13:30:00.089;'NTS-PM;37.23305;-116.42312;-625;1943;UG-S;WR;20;150;100;;;LLNL
1060;Musketeer;Brie;1987;JUN;18;15:20:00.082;'NTS-YF;37.19355;-116.03501;-203;1318;UG-S;WR;0;20;;;;LLNL
1061;Musketeer;Mission Ghost;1987;JUN;20;16:00:00.18;'NTS-RM;37.22000;-116.17780;-321,3;2017;UG-T;WE;0;20;;;;LANL
1062;Musketeer;Panchuela;1987;JUN;30;16:05:00.10;'NTS-YF;36.99860;-116.04310;-319,13;1179;UG-S;WR;0;20;8;160;;LANL
1063;Musketeer;Tahoka;1987;AUG;13;14:00:00.09;'NTS-YF;37.06100;-116.04530;-638,56;1212;UG-S;WR;20;150;150;290;;LANL
1064;Musketeer;Lockney;1987;SEP;24;15:00:00.055;'NTS-PM;37.22799;-116.37471;-614,17;2045;UG-S;WR;20;150;150;;;LANL
1065;Touchstone;Borate;1987;OCT;23;16:00:00.09;'NTS-YF;37.14190;-116.07870;-542,5;1294;UG-S;WR;20;150;38;220;;LLNL
1066;Touchstone;Waco;1987;DEC;1;16:30:00.09;'NTS-YF;36.99641;-116.00447;-182,9;1176;UG-S;WR;0;20;;;;LANL
1067;Touchstone;Mission Cyber;1987;DEC;2;16:00:00.084;'NTS-RM;37.23465;-116.16338;-270,6;1926;UG-T;WE;0;20;2;;;LLNL
1068;Touchstone;Kernville;1988;FEB;15;18:10:00.089;'NTS-PM;37.31444;-116.47148;-541,6;1899;UG-S;WR;20;150;60;;;LLNL
1069;Touchstone;Abilene;1988;APR;7;17:15:00.078;'NTS-YF;37.01316;-116.04433;-245,06;1187;UG-S;WR;0;20;2;110;;LANL
1070;Touchstone;Schellbourne;1988;MAY;13;15:35:00.108;'NTS-YF;37.12442;-116.07210;-463;1268;UG-S;WR;0;150;16;190;;LLNL
1071;Touchstone;Laredo;1988;MAY;21;22:30:00.14;'NTS-YF;37.03250;-115.98730;-351,4;1220;UG-S;WR;0;150;3,5;50;;LANL
1072;Touchstone;Comstock;1988;JUN;2;13:00:00.088;'NTS-PM;37.26014;-116.44108;-620,3;1960;UG-S;WR;0;150;80;;;LLNL
1073;Touchstone;Rhyolite;1988;JUN;22;14:00:00.079;'NTS-YF;37.16616;-116.07224;-207,3;1309;UG-S;WR;0;150;;;;LLNL
1074;Touchstone;Nightingale;1988;JUN;22;14:00:00.079;'NTS-YF;37.16616;-116.07224;-237,7;1309;UG-S;SE;0;150;;;;LLNL
1075;Touchstone;Alamo;1988;JUL;7;15:05:30.07;'NTS-PM;37.25244;-116.37668;-622,1;1964;UG-S;WR;0;150;150;;;LANL
1076;Touchstone;Kearsarge;1988;AUG;17;17:00:00.095;'NTS-PM;37.29716;-116.30654;-615,7;2102;UG-S;WR;100;150;140;;;LLNL
1077;Touchstone;Harlingen-A;1988;AUG;23;18:30:00.08;'NTS-YF;36.99100;-116.01900;-289,6;1175;UG-S;WR;0;20;2;90;;LANL
1078;Touchstone;Harlingen-B;1988;AUG;23;18:30:00.08;'NTS-YF;36.98900;-116.01900;;1175;UG-S;WR;0;20;;;;LANL
1079;Touchstone;Bullfrog;1988;AUG;30;18:00:00.089;'NTS-YF;37.08593;-116.06852;-489,2;1236;UG-S;WR;0;150;33;;;LLNL
1080;Cornerstone;Dalhart;1988;OCT;13;14:00:00.08;'NTS-YF;37.08900;-116.04926;-639,78;1229;UG-S;WR;0;150;150;260;;LANL
1081;Cornerstone;Monahans-A;1988;NOV;9;20:15:00.08;'NTS-YF;36.99100;-116.02200;-289,86;1175;UG-S;WR;0;20;;;;LANL
1082;Cornerstone;Monahans-B;1988;NOV;9;20:15:00.08;'NTS-YF;36.98900;-116.02200;;1174;UG-S;WR;0;20;;;;LANL
1083;Cornerstone;Kawich A-White;1988;DEC;9;15:15:00.08;'NTS-YF;37.17500;-116.09300;-384;1357;UG-S;SE;0;20;3;80;;LLNL
1084;Cornerstone;Kawich B-Blue;1988;DEC;9;15:15:00.08;'NTS-YF;37.17500;-116.09300;;1357;UG-S;SE;0;20;;;;LLNL
1085;Cornerstone;Misty Echo;1988;DEC;10;20:30:00.06;'NTS-RM;37.19900;-116.20940;-400;2232;UG-T;WE;0;150;25;?;;LANL
1086;Cornerstone;Texarkana;1989;FEB;10;20:06:00.055;'NTS-YF;37.07678;-116.00061;-504,02;1267;UG-S;WR;20;150;67;240;;LANL
1087;Cornerstone;Kawich-Red;1989;FEB;24;16:15:00.081;'NTS-YF;37.12849;-116.12196;-370;1352;UG-S;WR;0;20;5;;;LLNL
1088;Cornerstone;Kawich-Black;1989;FEB;24;16:15:00.08;'NTS-YF;37.12849;-116.12196;-431;1352;UG-S;SE;0;20;;;;LLNL
1089;Cornerstone;Ingot;1989;MAR;9;14:05:00.086;'NTS-YF;37.14283;-116.06694;-500;1280;UG-S;WR;20;150;33;;;LLNL
1090;Cornerstone;Palisade-1;1989;MAY;15;13:10:00.087;'NTS-YF;37.10761;-116.12089;-345,22;1338;UG-S;WR;0;20;5;;;LLNL
1091;Cornerstone;Palisade-2;1989;MAY;15;13:10:00.09;'NTS-YF;37.10761;-116.12089;-392;1338;UG-S;SE;0;20;;;;LLNL
1092;Cornerstone;Palisade-3;1989;MAY;15;13:10:00.09;'NTS-YF;37.10761;-116.12089;-404;1338;UG-S;SE;0;20;8;;;LLNL
1093;Cornerstone;Tulia;1989;MAY;26;18:07:00.021;'NTS-YF;37.08587;-116.05513;-397,8;1230;UG-S;WR;0;20;0,5;;;LANL
1094;Cornerstone;Contact;1989;JUN;22;21:15:00.83;'NTS-PM;37.28288;-116.41231;-544,1;1980;UG-S;WR;20;150;60;;;LLNL
1095;Cornerstone;Amarillo;1989;JUN;27;15:30:00.02;'NTS-PM;37.27546;-116.35356;-640,1;2019;UG-S;WR;20;150;20;;;LANL
1096;Cornerstone;Disko Elm;1989;SEP;14;15:00:00.098;'NTS-RM;37.23589;-116.16290;-260;1917;UG-T;WE;0;20;10;;;LLNL
1097;Aqueduct;Hornitos;1989;OCT;31;15:30:00.085;'NTS-PM;37.26310;-116.49072;-562,94;1846;UG-S;WR;20;150;150;;;LLNL
1098;Aqueduct;Muleshoe;1989;NOV;15;20:20:00.119;'NTS-YF;37.10652;-116.01338;-244,45;1311;UG-S;WR;0;20;;;;LANL
1099;Aqueduct;Whiteface-A;1989;DEC;20;22:00:00.06;'NTS-YF;37.02600;-116.03200;-196,9;;UG-S;SE;0;20;;;;LANL
1100;Aqueduct;Whiteface-B;1989;DEC;20;22:00:00.06;'NTS-YF;37.02600;-116.03200;;;UG-S;SE;0;20;;;;LANL
1101;Aqueduct;Metropolis;1990;MAR;10;15:00:00.083;'NTS-YF;37.11251;-116.05518;-469,4;1246;UG-S;WR;20;150;44;;;LLNL
1102;Aqueduct;Bowie;1990;APR;6;17:00:00.047;'NTS-YF;37.06767;-115.99213;-213,4;1271;UG-S;WR;0;20;0,1;;;LANL
1103;Aqueduct;Bullion;1990;JUN;13;16:00:00.079;'NTS-PM;37.26160;-116.42012;-673,9;1950;UG-S;WR;20;150;150;;;LLNL
1104;Aqueduct;Austin;1990;JUN;21;18:15:00.00;'NTS-YF;36.99284;-116.00449;-350,5;1174;UG-S;WR;0;20;2;;;LANL
1105;Aqueduct;Mineral Quarry;1990;JUL;25;15:00:00.06;'NTS-RM;37.20687;-116.21426;-389,5;2216;UG-T;WE;0;20;10;;;LANL
1106;Aqueduct;Randsburg;1990;JUL;25;15:00:00.00;'NTS-RM;37.20700;-116.21500;;2216;UG-T;WR;0;20;;;;LLNL
1107;Aqueduct;Sundown-A;1990;SEP;20;16:15:00.00;'NTS-YF;37.03822;-116.05680;-270,4;1206;UG-S;SE;0;20;;;;LANL
1108;Aqueduct;Sundown-B;1990;SEP;20;16:15:00.00;'NTS-YF;37.03822;-116.05680;;1206;UG-S;SE;0;20;;;;LANL
1109;Aqueduct;Ledoux;1990;SEP;27;18:02:46.0;'NTS-YF;37.00715;-116.05822;-291;1191;UG-S;WR;0;20;;;;LANL
1110;Sculpin;Tenabo;1990;OCT;12;17:30:00.08;'NTS-PM;37.24786;-116.49421;-600;1871;UG-S;WR;20;150;140;;;LLNL
1111;Sculpin;Coso-Bronze;1991;MAR;8;21:02:45.08;'NTS-YF;37.10436;-116.07403;-333;1254;UG-S;WR;0;20;3,5;90;;LLNL
1112;Sculpin;Coso-Gray;1991;MAR;8;21:02:45.08;'NTS-YF;37.10436;-116.07403;;1254;UG-S;WR;0;20;8;;;LLNL
1113;Sculpin;Coso-Silver;1991;MAR;8;21:02:45.08;'NTS-YF;37.10436;-116.07403;;1254;UG-S;SE;0;20;;;;LLNL
1114;Sculpin;Bexar;1991;APR;4;19:00:00.00;'NTS-PM;37.29608;-116.31290;-629,4;2118;UG-S;WR;20;150;140;;;LANL
1115;Sculpin;Montello;1991;APR;16;15:30:00.071;'NTS-PM;37.24544;-116.44163;-641,6;1961;UG-S;WR;20;150;80;;;LLNL
1116;Sculpin;Floydada;1991;AUG;15;16:00:00.00;'NTS-YF;37.08733;-116.00179;-502,9;1280;UG-S;WR;0;20;3;;;LANL
1117;Sculpin;Hoya;1991;SEP;14;19:00:00.005;'NTS-PM;37.22564;-116.42813;-658;1951;UG-S;WR;20;150;100;;;LLNL
1118;Sculpin;Distant Zenith;1991;SEP;19;15:30:00.067;'NTS-RM;37.23573;-116.16643;-263,8;1921;UG-T;WE;0;20;1,5;;;LANL
1119;Julin;Lubbock;1991;OCT;18;19:12:00.00;'NTS-YF;37.06343;-116.04529;-457,2;1213;UG-S;WR;20;150;53;;;LANL
1120;Julin;Junction;1992;MAR;26;16:30:00.00;'NTS-PM;37.27246;-116.35976;-622;2013;UG-S;WR;20;150;100;;;LANL
1121;Julin;Diamond Fortune;1992;APR;30;16:30:00.00;'NTS-RM;37.23418;-116.15735;-236;1656;UG-T;WE;0;20;3;;;LANL
1122;Julin;Victoria;1992;JUN;19;16:45:00.00;'NTS-YF;37.00542;-116.01014;-244;1179;UG-S;WR;0;20;0,08;;;LANL
1123;Julin;Galena-Yellow;1992;JUN;23;15:00:00.072;'NTS-YF;37.12392;-116.03124;-400;1269;UG-S;WR;0;20;;;;LLNL
1124;Julin;Galena-Orange;1992;JUN;23;15:00:00.07;'NTS-YF;37.12392;-116.03124;;1269;UG-S;SE;0;20;;;;LLNL
1125;Julin;Galena-Green;1992;JUN;23;15:00:00.07;'NTS-YF;37.12392;-116.03124;;1269;UG-S;SE;0;20;;;;LLNL
1126;Julin;Hunters Trophy;1992;SEP;18;17:00:00.078;'NTS-RM;37.20692;-116.20998;-385,3;1827;UG-T;WE;0;20;4;;;LLNL
1127;Julin;Divider;1992;SEP;23;15:04:00.00;'NTS-YF;37.02068;-115.98791;-426;1208;UG-S;WR;0;20;5;;;LANL
